67.4812499999992,113.969999999998,172.469999999998,239.97,311.969999999999,389.94,464.940000000002,539.925,622.410000000001,699.89,779.850000000004,862.350000000001,949.860000000001,1029.9,1119.875,1207.33125,1297.30125,1387.30125,1479.785,1574.76,1669.76,1769.76,1869.76,1969.735,2079.73,2189.73,2299.705,2414.67,2534.64000000001,2654.61,2779.58,2909.58000000001,3044.58,3179.53500000001,3329.52,3494.49,3659.49,3824.46,4019.46,4199.49000000001,4424.46,4649.47500000001,4889.46,5189.43,5459.46,5759.4,5999.4,6179.4,6329.4,6459.345,6579.28,6734.28,6914.28,7069.29,7179.305,7266.78,7329.28,7371.76875,7405.91833333333,7431.75,7453.243,7472.76264705882,7490.40088235294,7506.03818181818,7519.67454545455,7532.97,7545.47,7557.97,7568.53034482759,7578.87517241379,7589.22,7598.30636363636,7607.39272727273,7616.47909090909,7624.452375,7631.948625,7639.444875,7646.941125,7653.565,7659.815,7666.065,7672.315,7678.565,7684.00344827586,7689.35172413793
150.045,222.044999999999,294.056999999998,375.052500000003,450.045,532.545000000001,610.040000000003,690.015,772.515000000001,855.015000000002,937.515000000003,1019.985,1102.47375,1192.455,1279.945,1369.925,1459.895,1549.895,1639.925,1739.865,1829.865,1929.815,2029.765,2139.745,2239.715,2349.715,2459.745,2579.685,2699.655,2819.64,2939.625,3074.6025,3224.595,3369.59,3524.5875,3689.53500000001,3854.5575,4034.4825,4229.475,4424.475,4649.475,4889.41500000001,5159.385,5429.295,5699.295,5909.235,6074.2275,6209.175,6329.13,6479.115,6644.085,6794.085,6909.065,6995.052,7059.005,7104.70928571429,7141.70590909091,7168.965,7192.04192307692,7212.0965625,7230.55973684211,7246.35710526316,7261.72227272727,7275.35863636364,7288.995,7300.995,7312.995,7324.1674137931,7334.51224137931,7344.85706896552,7354.13785714286,7362.70928571429,7371.28071428571,7379.744625,7387.240875,7394.737125,7402.233375,7409.59193877551,7415.71132653061,7421.83071428572,7427.95010204082,7434.06948979592,7439.979375,7445.05125,7450.123125
119.985,179.97,247.469999999997,322.470000000003,397.466250000002,469.94,539.940000000003,622.440000000001,697.440000000003,772.440000000001,854.940000000002,929.94,1012.44,1094.94,1177.42125,1259.895,1349.88,1432.38,1522.40625,1612.41,1709.88,1799.88,1899.86,1999.85,2099.82,2199.82,2309.805,2419.78,2534.76000000001,2654.76,2769.73,2894.76,3029.715,3164.73,3314.7075,3464.6775,3629.67,3794.67,3959.67,4154.6475,4349.625,4589.58000000001,4829.58,5099.565,5369.55,5579.55,5759.52,5909.52,6039.47,6159.46,6299.43,6434.43,6549.43,6649.43,6725.4,6779.415,6826.57285714286,6860.4195,6888.49636363636,6912.25714285714,6932.92941176471,6950.57647058823,6966.9,6981.9,6995.646875,7008.140625,7020.45589285714,7031.16482142857,7041.87375,7052.1825,7061.5575,7070.9325,7080.15907894737,7088.04986842105,7095.94065789474,7103.83144736842,7111.31054347826,7117.82902173913,7124.3475,7130.86597826087,7137.38445652174,7143.16914893617,7148.63936170213,7154.10957446809,7159.57978723404
98.5671428571423,149.985,217.484999999997,284.977500000003,353.943000000003,427.395000000002,502.368750000001,577.364999999999,652.365000000001,727.361249999999,802.335000000001,884.835000000002,959.805000000004,1042.305,1124.805,1207.28625,1289.745,1379.745,1462.245,1552.245,1639.745,1732.245,1829.745,1919.7,2019.685,2119.685,2219.685,2329.69,2439.655,2549.625,2659.595,2779.625,2909.595,3044.5725,3179.565,3329.565,3469.565,3629.55000000001,3794.505,3974.535,4154.5275,4364.505,4589.505,4829.43,5069.37,5309.325,5504.2425,5669.265,5804.265,5924.265,6049.285,6169.265,6289.265,6389.25,6471.70875,6533.205,6586.34785714286,6625.455,6659.205,6686.47772727273,6708.49071428572,6728.58,6747.33,6763.41552631579,6779.205,6792.24195652174,6805.27891304348,6816.96388888889,6828.06944444444,6839.175,6848.85241935484,6858.52983870968,6868.20725806452,6876.46864864865,6884.5727027027,6892.67675675676,6900.55465116279,6907.52790697674,6914.5011627907,6921.47441860465,6928.4476744186,6934.24928571429,6939.92071428571,6945.59214285714,6951.26357142857
73.3483333333343,115.014999999999,173.987999999998,233.985000000003,299.985,367.473750000002,442.485000000001,510,584.985000000001,653.973000000001,727.436250000002,802.425000000001,877.395000000002,959.88,1034.865,1109.835,1192.37625,1274.895,1357.395,1439.895,1529.865,1619.835,1709.805,1799.805,1897.31625,1989.8,2089.79,2189.775,2299.775,2399.805,2519.775,2629.765,2744.715,2879.715,2999.715,3134.6625,3284.685,3429.685,3584.6025,3749.56500000001,3929.55,4109.53500000001,4319.535,4544.505,4769.49,5024.415,5234.415,5399.4,5549.385,5684.385,5809.385,5924.385,6039.385,6139.36,6224.355,6287.346,6339.32,6385.01142857143,6419.295,6449.295,6474.2825,6496.41428571429,6516.32382352941,6533.97088235294,6549.765,6564.765,6578.015,6590.515,6602.47928571429,6613.19357142857,6623.90785714286,6633.9525,6643.3275,6652.7025,6661.57269230769,6669.265,6676.95730769231,6684.64961538462,6691.87239130435,6698.39086956522,6704.90934782609,6711.42782608696,6717.94630434783,6723.74489428571,6729.36351214286
60.045,98.616428571428,145.044999999999,204.045000000003,270.045,336.024000000002,404.985000000002,472.485000000001,539.955000000003,614.955000000002,682.455000000001,757.454999999999,832.455000000001,907.454999999999,982.428750000001,1057.425,1139.925,1214.925,1297.42875,1379.955,1459.955,1544.955,1629.955,1719.955,1809.955,1909.955,1999.945,2099.895,2199.895,2299.895,2409.89,2509.84,2624.805,2739.775,2859.755,2984.745,3119.745,3254.745,3404.745,3554.745,3719.745,3884.715,4079.7,4289.715,4499.685,4709.625,4934.535,5129.49,5279.445,5414.4225,5549.385,5659.375,5769.345,5859.35,5946.825,6017.316,6074.295,6123.045,6160.550625,6194.3175,6222.96136363636,6248.55576923077,6271.325,6291.325,6309.91323529412,6327.56029411765,6342.17571428571,6356.45428571429,6369.305,6381.79875,6393.58071428571,6404.295,6415.00928571429,6424.92,6434.295,6443.67,6452.37192307692,6460.06423076923,6467.75653846154,6475.44884615385,6482.4864893617,6488.86946808511,6495.25244680851,6501.63542553192,6508.01840425532
43.8911538461545,70.045,107.187857142856,156.045000000002,216.024000000002,275.982000000002,335.955000000002,401.955000000001,467.955000000001,539.94,607.421250000002,674.895000000002,749.895000000003,817.364999999999,887.841000000001,959.82,1034.7975,1117.2525,1192.22625,1267.19625,1349.685,1429.685,1509.655,1599.655,1687.155,1779.655,1869.635,1969.625,2059.625,2159.595,2264.595,2369.61,2479.56,2589.535,2709.515,2829.505,2954.505,3089.46000000001,3224.445,3374.445,3524.475,3689.44500000001,3854.445,4034.4375,4229.445,4439.415,4649.385,4859.37,5024.355,5174.325,5309.28,5429.295,5534.265,5629.265,5714.265,5783.265,5844.265,5894.265,5935.501875,5972.56833333333,6004.68954545455,6031.735,6056.735,6077.235,6096.735,6115.485,6131.86026315789,6147.64184210526,6161.48659090909,6175.11613636364,6187.605,6199.605,6211.27396551724,6221.61879310345,6231.96362068966,6241.85073529412,6250.66985294118,6259.48897058824,6268.3080882353,6275.77207317073,6283.08548780488,6290.39890243902,6297.71231707317,6304.14357142857,6310.35428571429
36.4735714285716,57.9021428571422,90.045,135.037500000002,186.015000000002,246.015000000002,305.997000000002,367.484999999999,434.985000000002,497.985000000001,569.985000000003,635.984999999999,704.985000000002,772.473750000001,845.955000000002,914.932500000002,989.925000000003,1057.39125,1132.365,1207.36125,1282.335,1364.835,1439.835,1522.335,1604.805,1689.805,1779.86,1869.895,1959.865,2054.865,2149.855,2249.835,2359.835,2459.805,2569.805,2689.805,2804.775,2929.745,3059.715,3194.7075,3344.655,3494.6325,3644.625,3824.625,4004.595,4199.625,4409.625,4619.595,4799.595,4964.595,5099.565,5219.565,5339.535,5437.035,5519.535,5594.5275,5654.505,5704.505,5750.93357142857,5789.505,5822.4885,5851.975,5876.975,5900.24423076923,5921.475,5941.24058823529,5958.89647058823,5975.496,5990.511,6004.97454545455,6018.61090909091,6031.82653846154,6043.35923076923,6054.89192307692,6065.505,6075.505,6085.505,6094.64785714286,6103.21928571429,6111.79071428571,6120.20267441861,6127.17941860465,6134.1561627907,6141.13290697674,6148.10965116279
28.2198933333336,46.0300000000004,70.025,105.007500000002,150,203.985,257.991000000001,317.970000000001,382.470000000001,443.943000000001,509.940000000003,577.421249999999,641.904000000002,712.380000000001,779.880000000003,847.379999999999,922.380000000001,989.88,1064.88,1139.85,1214.85,1289.82,1369.79,1449.79,1529.805,1619.79,1702.29,1792.26,1879.76,1979.745,2069.745,2169.76,2269.76,2369.76,2479.75,2594.6925,2709.67,2834.67,2959.64,3089.64000000001,3239.64,3389.62500000001,3539.64,3704.61,3884.58,4079.52,4274.52,4469.565,4649.565,4799.58,4949.58,5079.625,5199.61,5299.61,5389.635,5465.64,5529.62,5584.61,5631.03857142857,5669.61,5706.27666666667,5738.61,5767.11,5791.91769230769,5814.99461538462,5836.75285714286,5856.66882352941,5874.31588235294,5891.27666666667,5907.94333333333,5922.47357142857,5936.76642857143,5949.63,5962.13625,5974.08444444444,5985.19555555556,5996.30666666667,6006.19921875,6015.56953125,6024.93984375,6033.78958333333,6042.11875,6050.44791666667,6058.77708333333,6065.97631578947
23.2379897142857,34.0749999999996,54.0749999999996,81.0750000000021,116.325000000002,160.074999999999,215.055000000001,270,329.970000000003,390.015,450.045000000003,516.044999999999,577.545000000002,645.022500000002,707.991000000001,773.973000000001,839.955000000003,914.955000000002,982.455000000004,1055.955,1124.955,1199.955,1274.955,1349.955,1432.39875,1509.915,1589.925,1679.91,1762.395,1849.84,1939.835,2032.335,2129.835,2229.845,2329.805,2439.775,2549.775,2669.775,2789.775,2909.76000000001,3044.745,3179.77500000001,3329.715,3479.715,3629.685,3809.655,3989.625,4169.625,4349.565,4529.52,4679.505,4814.475,4934.445,5039.445,5136.945,5211.93375,5285.415,5339.415,5389.415,5433.70071428572,5472.74833333333,5506.08166666667,5537.415,5565.77863636364,5591.915,5615.84357142857,5637.27214285714,5656.29,5674.70911764706,5692.35617647059,5708.88868421053,5724.67815789474,5738.96045454545,5752.59681818182,5765.415,5777.415,5789.415,5800.12928571429,5810.84357142857,5821.23318181818,5830.32409090909,5839.415,5848.50590909091,5856.54982758621,5864.4774137931
